idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK,,,,,,,,,,,
1252,"Olá,

Lamentamos muito pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pela espera prolongada para ter uma pista disponibilizada e pelo incidente com o elevador das bolas. Entendemos o quanto isso foi frustrante para você e suas filhas e sobrinhas. Faremos o possível para evitar que isso aconteça novamente no futuro. Agradecemos por compartilhar seu feedback e esperamos ter a oportunidade de recebê-la novamente em nosso estabelecimento.

Atenciosamente,
Equipe do restaurante","Pq tive que esperar mais de 2 horas para ter uma pista disponibilizada, e qd fui brincar o elevador das bolas travou. Com isso esperei até às 21:17h, sai sem brincar com minhas filhas e sobrinhas... Todo mundo chorando na hora de ir pra casa.",15166,38469,,,,,,,,,,,
1253,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos pelo tempo de espera e pela falta de informações sobre nosso cardápio. Vamos trabalhar para melhorar esses aspectos. Quanto ao sabor da comida, vamos levar seu feedback em consideração para aprimorar nossos pratos. Agradecemos por nos ajudar a melhorar.","Local agradável porém o atendimento  foi bem demorado, falta de informação sobre itens do cardápio o sabor da comida não vale o preço que custa.",49662,33091,,,,,,,,,,,
1254,"Olá,

Agradecemos por compartilhar sua experiência conosco. Lamentamos que não tenhamos oferecido opções adequadas para atender às suas preferências alimentares. Vamos levar seu feedback em consideração para melhorar nosso cardápio e oferecer mais variedade aos nossos clientes. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.

Atenciosamente,
[Seu nome]","Sou de Santa Catarina e meu esposo Amazonense. Viemos em seis pessoas, sou a única que não como carne sol, e fiquei impressionada que não havia nenhuma outra opção no cardápio, sem ser carne de sol.",211520,115648,,,,,,,,,,,
1255,"Caro cliente, agradecemos pelo seu feedback e lamentamos que a sua experiência em nosso estabelecimento não tenha sido satisfatória. Entendemos a sua frustração em relação à falta de opções clássicas de cafeteria e à ausência de bebidas como cold brew e expresso tônica. Reconhecemos que a qualidade do café não atendeu às suas expectativas e entendemos a importância das notas e acidez na apreciação de um bom café. Vamos levar em consideração as suas observações para melhorar a nossa oferta de café e diversificar o nosso cardápio. Agradecemos novamente pelo seu feedback e esperamos ter a oportunidade de lhe proporcionar uma experiência mais satisfatória no futuro.","Mais lanchonete do que cafeteria, agrada quem gosta de doce. Deveria se Chamar Molen Doces Especiais porque não tive experiência de Café Especial nesse lugar. Colocam caldas e doces em praticamente todo o cardápio deles. Poucas opções classicas de cafeteria . não tem cold brew, não tem expresso tônica, quanto á qualidade do café, deixou muita a desejar, devem fazer café com torra bem velha, bebida não mostrou notas, sem acidez . e olha que tomei no método chemex. Lamentável. Quem é apreciador de café ou entende bem , nem vá. Nota 1.",143217,66780,,,,,,,,,,,
1256,Olá! Lamentamos muito pela experiência negativa que teve com o nosso serviço de delivery. Pedimos desculpas pelo fato do seu pedido ter chegado frio e sem sabor. Vamos verificar o que aconteceu para que isso não se repita no futuro. Agradecemos pelo seu feedback e esperamos ter a oportunidade de melhor atendê-la em uma próxima vez.,"O pedido era hot e chegou totalmente frio, o sushi totalmente sem sabor e sem recheio",203416,111394,,,,,,,,,,,
1257,"Olá,

Lamentamos muito pela má impressão que você teve em relação ao pagamento dos dez por cento. Entendemos que existem divergências de opinião sobre esse assunto e respeitamos a sua escolha de não pagar essa taxa. 

Pedimos desculpas pelo mau humor do garçom, isso não condiz com o nosso padrão de atendimento. Vamos conversar com a equipe para garantir que situações como essa não se repitam no futuro. 

Agradecemos pelo seu feedback e esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.

Atenciosamente,
Equipe do restaurante","Tinha tudo pra ser ótimo, mas as pessoas acham que vc tem obrigação de pagar dez por cento, mesmo tendo lei que não obriga o pagamento da mesma. Ontem dia 21 fui lá com uns amigos o garçom estava super atencioso quando falamos que não íamos pagar os dez por cento ele ficou num mau humor impressionante que falta de respeito com os clientes.",112158,50980,,,,,,,,,,,
1258,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos que tenha sentido uma queda na qualidade e no atendimento desde a pandemia. Estamos trabalhando para melhorar esses aspectos e recuperar sua confiança. Agradecemos sua fidelidade e esperamos ter a oportunidade de oferecer uma experiência agradável novamente.",Antes da pandemia a frequência neste lugar era frequente. Pos pandemia o rendimento do local não está muito agradável. Preço acessível mas a qualidade deixou a desejar. E o atendimento já não é mais o mesmo.,139204,105383,,,,,,,,,,,
1259,"Olá, agradeço pelo seu feedback. Lamentamos pela demora no atendimento e pelos erros na confirmação da mesa. Vamos trabalhar para melhorar o tempo de espera e garantir uma atenção mais cuidadosa aos pedidos. Obrigada pela sua compreensão.","O sabor é muito bom mas o tempo de espera é horrível, mais de 1 hora esperando para trazer um cuscuz e café com leite, além disso, confundiram a mesa duas vezes. Ponto de melhoria: se preparar melhor tempo de espera e atenção com os pedidos.",49185,53337,,,,,,,,,,,
1260,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos muito que você tenha sentido que nosso restaurante estava lotado e não seguia as normas de prevenção ao COVID-19. A segurança e o bem-estar de nossos clientes são de extrema importância para nós. Vamos revisar nossos procedimentos internos para garantir que isso não aconteça novamente. Agradecemos por nos informar e esperamos ter a oportunidade de recebê-la novamente em um ambiente mais seguro.",lotado e nao seguia as normas de prevenção ao covid,161438,14055,,,,,,,,,,,
1261,"Prezada cliente, 

Lamentamos profundamente pela má experiência que você teve em nosso restaurante devido ao atendimento dos garçons. Agradecemos por compartilhar sua opinião, pois isso nos ajuda a identificar áreas de melhoria. Vamos reforçar o treinamento da equipe para garantir que todos os clientes sejam atendidos com cortesia e eficiência. Esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência melhor. 

Atenciosamente, 
A equipe do restaurante",Péssimo atendimento dos garçons,42135,27752,,,,,,,,,,,
1262,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos muito que o atendimento não tenha atendido às suas expectativas. Estamos trabalhando para melhorar e garantir que todos os pedidos sejam preparados corretamente. Agradecemos sua paciência e esperamos poder atendê-lo novamente no futuro.",Para o atendimento ser ruim tem que melhorar muito! Todos os pedidos saíram errados. Tem que ter paciência. Boa sorte!!,206083,118254,,,,,,,,,,,
1263,"Olá, agradeço por compartilhar sua experiência conosco. Lamentamos que o rodízio tenha sido limitado a uramaki e hossomaki, entendemos que você esperava uma maior variedade de opções. Vamos levar seu feedback em consideração para melhorar nosso cardápio. Quanto à porção de shimeji, sentimos muito que não tenha atendido às suas expectativas em relação aos temperos. Faremos o possível para ajustar a quantidade de temperos nas próximas vezes. Agradecemos novamente por nos informar sobre sua experiência e esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.","Apesar de o atendimento ser ótimo, o rodízio é só de uramaki e hossomaki, só se for hot... Achei bem fraco, poderia ter entradas como missoshiro, guioza, shimeji. Pedi uma poção de shimeji pra viagem mas ela estava carregada demais de temperos, não foi bom.",51907,50464,,,,,,,,,,,
1264,"Caro cliente, agradecemos pelo seu feedback e lamentamos muito pela sua experiência negativa em nosso restaurante. Pedimos desculpas pela confusão na cozinha e pela demora no atendimento do seu pedido. Vamos tomar medidas imediatas para melhorar a organização e agilidade em nossa equipe. Quanto ao suco e aos cookies, verificaremos a qualidade dos ingredientes utilizados e nos certificaremos de que isso não aconteça novamente. Quanto à desorganização no ambiente, vamos garantir que todas as áreas estejam sempre limpas e arrumadas. Pedimos desculpas também pelo problema com a luz do banheiro, providenciaremos o conserto imediatamente. Esperamos ter a oportunidade de reconquistar sua confiança em uma próxima visita.","O ambiente é OK, os cookies são os melhores que já comi e o café é bom também, porém tive uma experiência muito chata quando fui com alguns amigos, a cozinha estava toda enrolada, quem pedia depois tinha seus pedidos primeiro e tudo vinha fora de ordem, por exemplo depois que eu terminei de comer meu sanduiche foi que meu suco chegou (que por sinal era um frozen de MID, isso mesmo, MID! Estava horrivel, parecia que estava tomando gelo com açucar e um corante verde.) Os cookies também atrasaram, 30 minutos depois de ter feito o pedido, questionei sobre os meus 2 cookies e a garçonete disse que demorariam 15 minutos para serem assados, sendo que já havia feito o pedido a 30 minutos! Bom, eu só volto novamente porque os cookies são ótimos, mas não levo mais ninguém lá e nem paro pra comer um salgado. Detalhe que não haviam mais de 5 mesas ocupadas, então fico imaginando a bagunça que deve ser num dia movimentado, e ainda tinha uma parte no restaurante (nos fundos) que estava uma bagunça, parecia um escritório desorganizado, passou uma péssima impressão. Luz do banheiro também não estava ligando.",107456,74639,,,,,,,,,,,
1265,"Olá, sinto muito pelo inconveniente que você enfrentou ao visitar nossa cafeteria. Lamentamos profundamente que você tenha perdido a viagem devido ao nosso horário de funcionamento não estar correto nas redes sociais. Vamos verificar e corrigir essa informação imediatamente para evitar que isso aconteça novamente. Agradecemos muito pelo seu feedback e esperamos ter a oportunidade de recebê-la novamente em breve para oferecer uma experiência melhor.","Fui a essa cafeteria e gostei muito da comida. Voltei para tomar café no dia seguinte e ela estava fechada no horário que informada estar aberta já. O horario indicado nas redes é que a abertura acontece 8h da manhã,  me programei para chegar no horário (pois tinha um compromisso) e as 08:20h a cafeteria ainda não tinha sido aberta. Não havia nenhuma comunicação a respeito disso nas redes sociais. Ou seja, perdi a viagem. Não recomendo.",160265,97201,,,,,,,,,,,
1266,"Olá,

Agradecemos pelo seu feedback e lamentamos profundamente pela má experiência que teve com um de nossos garçons. Pedimos desculpas pelo comportamento inadequado e constrangedor que você presenciou. 

Levamos a sério a contratação e seleção de nossos colaboradores, e este incidente não condiz com os valores e padrões de atendimento que buscamos oferecer aos nossos clientes. Vamos tomar as medidas necessárias para garantir que situações como essa não se repitam.

Esperamos que nos dê uma nova oportunidade para mostrar que essa experiência isolada não reflete a qualidade do nosso serviço. Agradecemos por compartilhar sua experiência conosco e esperamos poder recebê-la novamente em breve.

Atenciosamente,
Equipe do restaurante","Eu gostaria de deixar minha indignação quanto o atendimento de um garçom.
Não estou  reclamando do restaurante.
Estive no restaurante umas duas vezes, foi tudo muito bom.
Mas me decepcionei na minha ultima vez.
Foi atendida por um garçom mal educado e sem ética pois o mesmo alem de ser Grosso ficava olhando para as minhas pernas. Fiquei muito constrangida com a situação.
Almoçamos tomamos. Sucos e cervejas, mesmo porque estavamos em 6 pessoas.
No final pedimos a conta e o mesmo  trouxe duas contas uma com mais itens incluindo a refeiçao, outra somente com as bebidas,achei estranho porque tinham me cobrado normal das últimas vezes. Em fim.
Como um gestor de um restaurante contrata pessoas sem conhecer seu carater?
Tudo bem que a mão de obra de estrangeiros seja mais barata. Mas vocês teriam que pensar no bem estar dos clientes.
Descobri o nome do garçom.
CARLOS AMED. Ele é cubano.
Ia fazer uma denuncia por assedio mas pensei na empresa. Por favor selecione melhor seus colaboradores.
Muito indignada.",46153,42146,,,,,,,,,,,
