idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK
1550,"Olá, lamento muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo atendimento inadequado e pelos pedidos esquecidos. Vamos analisar o que aconteceu com nossa equipe para garantir que isso não se repita. Agradecemos pelo seu feedback e esperamos ter a oportunidade de melhorar sua impressão em uma próxima visita.",Que decepção...Atendimento sem classificação... esqueceram todos os pedidos e ficaram de ma educação e ainda sem guardanapo Precisa parar e ver o q está acontecendo com a equipe.,206427,121065
1171,"Olá, lamento muito por sua experiência negativa em nosso restaurante. Nós valorizamos muito o atendimento adequado e estamos trabalhando para melhorar nesse aspecto. Também vamos revisar nossas regras para garantir que sejam justas e compreensíveis. Agradecemos seu feedback e esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência melhor.",Péssimo lugar não há atendimento adequado. Regras absurdas. Não indico para ninguém.,161404,28350
1194,"Prezada cliente, lamentamos sinceramente pelos inconvenientes que você enfrentou em nosso restaurante. Pedimos desculpas pela demora no atendimento, na preparação da refeição e pelos erros nos pedidos. Vamos analisar esses pontos para melhorar nosso serviço. Agradecemos o seu feedback e esperamos ter a oportunidade de lhe proporcionar uma experiência melhor em uma próxima visita.","Caro, demora no atendimento, demora para aprontar a refeição e quando trazem o pedido ta errado. ?",54722,52465
975,Olá! Agradecemos pelo seu feedback. Levamos a segurança dos nossos clientes muito a sério e estamos sempre procurando maneiras de melhorar. Vamos revisar nossos protocolos de segurança para garantir uma experiência tranquila para todos. Obrigada pela sua atenção.,N tem muita segurança,28325,53523
1220,"Olá,

Lamentamos muito pela experiência negativa que você teve em nosso restaurante. Agradecemos por compartilhar sua opinião e iremos analisar seus pontos mencionados para melhorar nosso atendimento, qualidade da comida e ambiente. Agradecemos novamente pelo feedback e esperamos ter a oportunidade de recebê-la novamente em nosso estabelecimento.

Atenciosamente,
A equipe do Picanha Mania","Almocei no picanha mania pra nunca mais, atendimento ruim, comida fraca e cheiro desagradável, assim.como em.em.todas o shopping. Não recomendo!",215409,115122
1131,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos que nosso churrasco não tenha atendido às suas expectativas. Vamos revisar nossos processos para garantir que a qualidade seja aprimorada. Agradecemos seu feedback e esperamos recebê-lo novamente em breve.","Guarnição  boa, churrasco  horrível  e seco , deveria  ser na brasa  e não  no gás..",110796,72437
1948,"Caro cliente, lamentamos sinceramente pelo atraso na entrega do seu pedido e pela condição das embalagens. Pedimos desculpas pelo inconveniente causado. Vamos investigar o ocorrido e tomar medidas para garantir que isso não se repita. Agradecemos por compartilhar sua experiência conosco e esperamos ter a oportunidade de servi-lo novamente no futuro.",pedido chegou com mais de 30 minutos de atraso e com as embalagens todas amassadas,235360,131586
1342,"Prezada cliente, lamentamos muito pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo erro no seu pedido, tanto pela falta do refrigerante quanto pela massa queimada. Vamos investigar o ocorrido para que isso não se repita no futuro. Valorizamos muito a qualidade do nosso serviço e faremos o possível para melhorar. Agradecemos pelo seu feedback e pela gentileza em mencionar nossos atendentes. Estamos à disposição para qualquer esclarecimento adicional.","PÉSSIMO, PEDI 6 CALZONE E UM REFRIGERANTE, NAO VEIO O REFRIGERANTE E A MASSA VEIO
QUEIMADA, HORRÍVEL! SE VOCÊS NAO QUEREM ATENDER COM QUALIDADE PELO IFOOD SAIAM DA PLATAFORMA. PORQUE ATE AI NO ESTABELECIMENTO ME PARECE PÉSSIMO O QUE PARECE SALVAR SAO OS ATENDENTES, QUE PELO AMOR COITADOS LEVAM O ESTABELECIMENTO NAS COSTAS.",134992,61163
978,"Olá, agradecemos pelo seu feedback. Lamentamos que tenha tido a impressão de que nosso espaço é pequeno. Estamos sempre buscando maneiras de melhorar e oferecer uma experiência agradável aos nossos clientes. Esperamos ter a oportunidade de recebê-la novamente em breve.",Pequeno espaço,164049,23195
1683,"Caro cliente,

Agradecemos por compartilhar sua experiência conosco e lamentamos pelos inconvenientes que ocorreram durante sua visita. Pedimos desculpas pela demora na preparação do seu prato e por ele ter chegado frio. Também entendemos sua frustração em relação à arrumação das mesas enquanto ainda havia clientes jantando.

Levamos essas questões muito a sério e iremos revisar nossos processos para garantir que situações como essas não se repitam. Valorizamos sua opinião e desejamos melhorar para proporcionar uma experiência mais satisfatória aos nossos clientes.

Agradecemos seus desejos de sucesso e lamentamos que não tenhamos atendido às suas expectativas. Esperamos ter a oportunidade de recebê-lo novamente no futuro para mostrar nossas melhorias.

Atenciosamente,
Equipe do restaurante","Fui comemorar o dia da mulher, cheguei às 22, mas não sabia que a casa fechava as 23. Meu prato demorou 0:30 para ficar pronto e ainda veio frio. As 22:30 as garçonetes começaram a arrumar as mesas vazias e a varrer! Mesmo ainda tendo clientes jantando! Num total de 5 mesas ainda estavam ocupadas. Desejo sucesso a todos. Mas eu não retorno mais lá. Obrigada.",60581,44335
2043,"Olá cliente, agradecemos por compartilhar sua opinião conosco. Lamentamos que a experiência com nossa comida não tenha atendido às suas expectativas. Trabalharemos para melhorar e garantir que isso não aconteça novamente. Obrigada pelo seu feedback.","Já foi melhor, comida muito a desejar",196931,91516
1405,"Olá, agradecemos pelo seu feedback positivo sobre a qualidade e sabor dos nossos pratos. Ficamos felizes em saber que você apreciou. Estamos sempre trabalhando para oferecer a melhor experiência possível aos nossos clientes. Esperamos vê-la novamente em breve.",Amo ? tudo de excelente qualidade e o sabor ? tudooo,173979,92186
976,"Olá, sinto muito pela experiência negativa que você teve em nosso restaurante. Lamentamos pela qualidade do pão e do pão de queijo, iremos verificar nossos processos para evitar que isso aconteça novamente. Pedimos desculpas também pelo erro no salgado, vamos reforçar a comunicação com nossa equipe para evitar confusões no futuro. Agradecemos por compartilhar seu feedback e faremos o possível para melhorar.","Um dia já prestou... hoje nem dado é bom!
Pao duro, pão de queijo parecia de 3 dias atrás. Pedi um salgado de carne e a mulher me deu de frango. Se contar no atendimento de preguiça",189170,39618
2032,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que a comida não tenha atendido às suas expectativas em relação ao sabor. Vamos revisar nossos processos para garantir uma melhoria contínua. Quanto ao preço, entendemos sua preocupação e vamos considerar isso em nossas futuras decisões. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência melhor.",Comida sem sabor preço caríssimo já foi muito boa hoje deixa a desejar,39932,50086
1893,Agradecemos pelo seu feedback positivo sobre a qualidade da nossa comida. Estamos sempre empenhados em oferecer pratos saborosos aos nossos clientes.,Boa comida,115558,65478
1062,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos que você tenha tido uma má impressão do nosso restaurante. Levaremos em consideração seus pontos negativos mencionados, como a limpeza, as cadeiras, as moscas e o ar-condicionado. Faremos o possível para melhorar esses aspectos e proporcionar uma experiência mais agradável aos nossos clientes. Agradecemos novamente pelo seu feedback.",O restaurante não é muito limpinho. As cadeiras são péssimas. Tem moscas voando. Um ar-condicionado velho soprando ar sujo em cima da comida.,190758,35708
1753,"Prezado cliente, 

Agradecemos por compartilhar sua opinião sobre nossa casa. Lamentamos que você tenha tido uma experiência negativa conosco. Estamos sempre em busca de melhorias e valorizamos seu feedback. Gostaríamos de ter a oportunidade de recebê-lo novamente e proporcionar uma experiência melhor. 

Atenciosamente, 
Equipe do restaurante",Já foi bom,37635,36145
1112,"Olá, agradecemos por compartilhar sua opinião conosco. Lamentamos se os preços do nosso restaurante não atenderam às suas expectativas. Levaremos em consideração seu feedback para avaliar nossas opções e oferecer uma melhor experiência aos nossos clientes. Esperamos ter a oportunidade de recebê-lo novamente em breve.",Tudo muito caro!,165546,100105
1162,"Olá cliente, lamentamos saber que você não ficou satisfeito com nosso atendimento e localização. Agradecemos por compartilhar sua opinião e levaremos seus pontos em consideração para melhorar. Esperamos ter a oportunidade de recebê-lo novamente no futuro.","Não gostei do atendimento, a localização também é ruim porque é no centro da cidade e não tem onde estacionar",220835,120621
1300,"Olá, agradeço pelo seu feedback sobre o nosso restaurante. Lamentamos que você tenha tido essa má impressão em relação aos preços e à cobrança do serviço do garçom. Vamos levar suas observações em consideração para melhorar a transparência em relação aos custos. Quanto à pizza, também vamos avaliar a quantidade de queijo para garantir uma experiência mais satisfatória. Obrigada por compartilhar suas opiniões conosco.",Lugar com preços exuberantes e ainda cobram 10 % do garçom. Cobram o valor da embalagem pra levar.  E a pizza muito fina. Pouco queijo.,171537,84893
1248,"Prezado cliente,

Agradecemos por compartilhar sua experiência conosco. Lamentamos profundamente pelos inconvenientes causados pelos ambulantes, mendigos e gatos de rua em nosso estabelecimento. Tomaremos medidas imediatas para garantir que essas situações sejam evitadas no futuro. Pedimos desculpas pelo ocorrido e agradecemos por nos alertar sobre essa questão. 

Atenciosamente,
Equipe do restaurante","ALÉM DOS AMBULANTES E OS MENDIGOS QUE FICAM PASSANDO O TEMPO TODO PEDINDO DINHEIRO, AINDA TEM OS GATOS DE RUA QUE SOBEM NA MESA DA COZINHA E MORDEM OS PEIXES E A PEIXARIA SERVE O PEIXE MESMO MORDIDO POR GATOS",101997,71699
1164,"Olá, lamentamos muito pelos inconvenientes causados em sua experiência de delivery. Pedimos desculpas pela falta de itens em seu pedido e pelo erro com a sopa. Gostaríamos de investigar o ocorrido para garantir que isso não se repita no futuro. Agradecemos por nos informar e vamos trabalhar para melhorar nosso serviço de atendimento ao cliente.",Faltou itens que estão descritos no pedido. Além de que veio uma sopa de macacão. Enviei mensagem para o restaurante e fui IGNORADA. Absurdo! ,203697,111954
